time,x,y,z
2298.0,1839095.1928197425,-4510373.997261321,4836236.853763898
2300.0,1843178.5570725058,-4520295.706949723,4825415.349399944
2302.0,1847252.8526857705,-4530195.177017146,4814570.037924363
2304.0,1851318.0594984964,-4540072.358476897,4803700.972540411
2306.0,1855374.157393902,-4549927.202450876,4792808.206569965
2308.0,1859421.1262995673,-4559759.66016983,4781891.793453271
2310.0,1863458.9461875355,-4569569.682973592,4770951.78674869
2312.0,1867487.5970744153,-4579357.2223113375,4759988.240132439
2314.0,1871507.0590214846,-4589122.229741831,4749001.207398336
2316.0,1875517.31213479,-4598864.656933669,4737990.742457545
2318.0,1879518.3365652505,-4608584.455665529,4726956.899338314
2320.0,1883510.1125087587,-4618281.577826415,4715899.732185719
2322.0,1887492.6202062806,-4627955.975415906,4704819.2952614045
2324.0,1891465.8399439587,-4637607.600544394,4693715.642943327
2326.0,1895429.7520532117,-4647236.405433335,4682588.829725493
2328.0,1899384.3369108355,-4656842.342415491,4671438.910217692
2330.0,1903329.5749391043,-4666425.3639351735,4660265.939145248
2332.0,1907265.44660587,-4675985.422548485,4649069.971348748
2334.0,1911191.932424663,-4685522.470923564,4637851.061783779
2336.0,1915109.012954792,-4695036.461840826,4626609.265520673
2338.0,1919016.6688014432,-4704527.348193204,4615344.637744237
2340.0,1922914.8806157804,-4713995.082986389,4604057.233753488
2342.0,1926803.629095044,-4723439.619339074,4592747.108961395
2344.0,1930682.8949826506,-4732860.910483191,4581414.318894604
2346.0,1934552.6590682915,-4742258.90976415,4570058.91919318
2348.0,1938412.9021880317,-4751633.570641082,4558680.965610337
2350.0,1942263.6052244075,-4760984.84668707,4547280.514012172
2352.0,1946104.7491065266,-4770312.691589395,4535857.620377393
2354.0,1949936.314810164,-4779617.059149768,4524412.340797058
2356.0,1953758.2833578617,-4788897.903284571,4512944.731474301
2358.0,1957570.6358190256,-4798155.178025088,4501454.848724062
2360.0,1961373.3533100234,-4807388.837517748,4489942.748972819
2362.0,1965166.4169942809,-4816598.836024351,4478408.488758319
2364.0,1968949.8080823803,-4825785.127922315,4466852.124729304
2366.0,1972723.5078321565,-4834947.667704898,4455273.713645236
2368.0,1976487.4975487934,-4844086.40998144,4443673.312376032
2370.0,1980241.7585849215,-4853201.309477593,4432050.977901786
2372.0,1983986.2723407128,-4862292.321035555,4420406.767312496
2374.0,1987721.0202639778,-4871359.3996143015,4408740.737807792
2376.0,1991445.9838502607,-4880402.500289818,4397052.946696658
2378.0,1995161.1446429358,-4889421.57825533,4385343.451397158
2380.0,1998866.4842333018,-4898416.588821537,4373612.309436162
2382.0,2002561.9842606783,-4907387.487416836,4361859.578449068
2384.0,2006247.6264124997,-4916334.2295875605,4350085.316179521
2386.0,2009923.3924244107,-4925256.7709982,4338289.580479145
2388.0,2013589.2640803605,-4934155.067431636,4326472.429307256
2390.0,2017245.2232126975,-4943029.074789368,4314633.920730584
2392.0,2020891.2517022628,-4951878.749091736,4302774.112923
2394.0,2024527.331478485,-4960704.046478158,4290893.064165228
2396.0,2028153.4445194732,-4969504.923207346,4278990.83284457
2398.0,2031769.5728521114,-4978281.335657541,4267067.477454625
2400.0,2035375.6985521503,-4987033.240326729,4255123.056595002
2402.0,2038971.8037443021,-4995760.593832874,4243157.628971044
2404.0,2042557.8706023323,-5004463.35291414,4231171.253393542
2406.0,2046133.8813491527,-5013141.474429112,4219163.988778451
2408.0,2049699.8182569135,-5021794.9153570235,4207135.894146609
2410.0,2053255.6636470964,-5030423.632797978,4195087.028623449
2412.0,2056801.3998906056,-5039027.58397317,4183017.451438715
2414.0,2060337.00940786,-5047606.726225108,4170927.22192618
2416.0,2063862.474668885,-5056161.017017835,4158816.399523354
2418.0,2067377.778193404,-5064690.4139371505,4146685.0437712013
2420.0,2070882.9025509283,-5073194.874690829,4134533.214313851
2422.0,2074377.8303608492,-5081674.35710884,4122360.97089831
2424.0,2077862.5442925289,-5090128.819143568,4110168.3733741743
2426.0,2081337.02706539,-5098558.218870033,4097955.48169334
2428.0,2084801.2614490066,-5106962.514486101,4085722.3559097135
2430.0,2088255.2302631938,-5115341.664312712,4073469.0561789214
2432.0,2091698.9163780976,-5123695.626794087,4061195.64275802
2434.0,2095132.3027142845,-5132024.3604979515,4048902.1760052037
2436.0,2098555.372242831,-5140327.8241157485,4036588.716379513
2438.0,2101968.107985413,-5148605.976462853,4024255.3244405417
2440.0,2105370.493014395,-5156858.77647879,4011902.060848145
2442.0,2108762.5104529154,-5165086.183227442,3999528.9863621444
2444.0,2112144.1434749817,-5173288.155897271,3987136.1618420356
2446.0,2115515.375305552,-5181464.653801527,3974723.6482466916
2448.0,2118876.189220627,-5189615.636378459,3962291.5066340687
2450.0,2122226.5685473355,-5197741.063191531,3949839.79816091
2452.0,2125566.4966640244,-5205840.893929633,3937368.5840824503
2454.0,2128895.957000344,-5213915.088407289,3924877.925752117
2456.0,2132214.9330373365,-5221963.606564867,3912367.8846212337
2458.0,2135523.408307521,-5229986.408468794,3899838.522238723
2460.0,2138821.3663949817,-5237983.454311759,3887289.900250806
2462.0,2142108.7909354544,-5245954.704412926,3874722.0804007044
2464.0,2145385.665616412,-5253900.119218139,3862135.124528341
2466.0,2148651.97417715,-5261819.659300134,3849529.0945700374
2468.0,2151907.700408873,-5269713.285358739,3836904.052558216
2470.0,2155152.8281547804,-5277580.958221088,3824260.060621095
2472.0,2158387.341310151,-5285422.63884182,3811597.1809823895
2474.0,2161611.223822428,-5293238.288303289,3798915.475961008
2476.0,2164824.459691304,-5301027.867815766,3786215.007970749
2478.0,2168027.0329688056,-5308791.338717644,3773495.8395199957
2480.0,2171218.927759378,-5316528.662475644,3760758.033211415
2482.0,2174400.1282199686,-5324239.800685013,3748001.6517416514
2484.0,2177570.6185601093,-5331924.715069729,3735226.7579010194
2486.0,2180730.3830420035,-5339583.367482704,3722433.414573201
2488.0,2183879.4059806066,-5347215.719905983,3709621.684734937
2490.0,2187017.6717437096,-5354821.734450944,3696791.6314557204
2492.0,2190145.1647520233,-5362401.373358502,3683943.3178974898
2494.0,2193261.869479259,-5369954.598999306,3671076.8073143195
2496.0,2196367.7704522125,-5377481.373873934,3658192.163052113
2498.0,2199462.852250845,-5384981.6606131,3645289.4485482913
2500.0,2202547.0995083656,-5392455.421977842,3632368.7273314856
2502.0,2205620.496911313,-5399902.620859726,3619430.0630212245
2504.0,2208683.029199636,-5407323.220281042,3606473.5193276247
2506.0,2211734.6811667755,-5414717.183394995,3593499.1600510795
2508.0,2214775.437659745,-5422084.473485903,3580507.049081946
2510.0,2217805.2835792117,-5429425.053969395,3567497.250400232
2512.0,2220824.203879576,-5436738.8883926,3554469.8280752855
2514.0,2223832.1835690527,-5444025.940434344,3541424.846265479
2516.0,2226829.207709749,-5451286.17390534,3528362.369217894
2518.0,2229815.261417747,-5458519.552748382,3515282.46126801
2520.0,2232790.329863179,-5465726.041038537,3502185.1868393854
2522.0,2235754.3982703113,-5472905.602983335,3489070.610443345
2524.0,2238707.4519176194,-5480058.202922959,3475938.7966786595
2526.0,2241649.476137869,-5487183.805330436,3462789.810231233
2528.0,2244580.4563181917,-5494282.374811825,3449623.715873783
2530.0,2247500.377900166,-5501353.876106408,3436440.5784655227
2532.0,2250409.2263798923,-5508398.274086876,3423240.4629518427
2534.0,2253306.987308073,-5515415.533759516,3410023.4343639915
2536.0,2256193.6462900876,-5522405.620264396,3396789.5578187555
2538.0,2259069.188986071,-5529368.498875557,3383538.898518141
2540.0,2261933.6011109906,-5536304.135001194,3370271.5217490504
2542.0,2264786.8684347216,-5543212.494183837,3356987.4928829633
2544.0,2267628.976782124,-5550093.542100547,3343686.877375614
2546.0,2270459.912033118,-5556947.244563086,3330369.7407666678
2548.0,2273279.66012276,-5563773.567518109,3317036.1486793994
2550.0,2276088.2070413185,-5570572.477047344,3303686.1668203706
2552.0,2278885.5388343483,-5577343.939367768,3290319.8609791044
2554.0,2281671.641602766,-5584087.9208318,3276937.2970277607
2556.0,2284446.5015029246,-5590804.38792747,3263538.540920812
2558.0,2287210.104746688,-5597493.307278601,3250123.658694719
2560.0,2289962.4376015044,-5604154.645644995,3236692.716467601
2562.0,2292703.4863904803,-5610788.3699226035,3223245.7804389126
2564.0,2295433.2374924547,-5617394.447143705,3209782.916889116
2566.0,2298151.6773420717,-5623972.844477089,3196304.1921793516
2568.0,2300858.792429853,-5630523.529228228,3182809.6727511114
2570.0,2303554.569302273,-5637046.468839452,3169299.4251259104
2572.0,2306238.9945618273,-5643541.630890124,3155773.515904957
2574.0,2308912.0548671074,-5650008.9830968175,3142232.011768822
2576.0,2311573.7369328733,-5656448.4933134895,3128674.9794771103
2578.0,2314224.0275301235,-5662860.129531649,3115102.485868129
2580.0,2316862.913486166,-5669243.859880534,3101514.5978585565
2582.0,2319490.3816846902,-5675599.652627282,3087911.3824431114
2584.0,2322106.419065838,-5681927.4761771,3074292.9066942176
2586.0,2324711.0126262736,-5688227.299073437,3060659.237761675
2588.0,2327304.1494192523,-5694499.089998151,3047010.4428723226
2590.0,2329885.816554694,-5700742.817771681,3033346.589329708
2592.0,2332456.0011992487,-5706958.45135321,3019667.7445137496
2594.0,2335014.6905763685,-5713145.959840841,3005973.975880406
2596.0,2337561.8719663764,-5719305.312471756,2992265.350961336
2598.0,2340097.532706533,-5725436.478622386,2978541.9373635654
2600.0,2342621.660191107,-5731539.427808576,2964803.802769151
2602.0,2345134.241871443,-5737614.12968575,2951051.014934842
2604.0,2347635.2652560286,-5743660.554049074,2937283.641691744
2606.0,2350124.717910562,-5749678.67083362,2923501.7509449786
2608.0,2352602.58745802,-5755668.450114531,2909705.4106733496
2610.0,2355068.8615787243,-5761629.86210718,2895894.688929
2612.0,2357523.528010409,-5767562.87716733,2882069.653837074
2614.0,2359966.5745482855,-5773467.465791301,2868230.3735953774
2616.0,2362397.98904511,-5779343.598616122,2854376.9164740373
2618.0,2364817.759411249,-5785191.246419696,2840509.350815162
2620.0,2367225.873614743,-5791010.380120957,2826627.7450324968
2622.0,2369622.319681375,-5796800.970780025,2812732.1676110853
2624.0,2372007.0856947317,-5802562.989598367,2798822.687106926
2626.0,2374380.1597962715,-5808296.407918951,2784899.3721466293
2628.0,2376741.5301853865,-5814001.197226401,2770962.2914270745
2630.0,2379091.185119466,-5819677.329147156,2757011.513715066
2632.0,2381429.112913963,-5825324.775449617,2743047.1078469898
2634.0,2383755.301942454,-5830943.508044306,2729069.142728467
2636.0,2386069.740636706,-5836533.498984019,2715077.6873340113
2638.0,2388372.417486734,-5842094.720463974,2701072.810706681
2640.0,2390663.3210408697,-5847627.144821964,2687054.581957735
2642.0,2392942.439905818,-5853130.744538509,2673023.0702662845
2644.0,2395209.7627467224,-5858605.492237003,2658978.3448789474
2646.0,2397465.278287225,-5864051.360683863,2644920.475109499
2648.0,2399708.9753095275,-5869468.322788682,2630849.530338527
2650.0,2401940.8426544527,-5874856.351604371,2616765.580013081
2652.0,2404160.869221505,-5880215.420327308,2602668.6936463234
2654.0,2406369.043968931,-5885545.5022974815,2588558.940817182
2656.0,2408565.3559137774,-5890846.570998642,2574436.3911699993
2658.0,2410749.794131954,-5896118.600058438,2560301.1144141816
2660.0,2412922.347758291,-5901361.563248567,2546153.1803238504
2662.0,2415083.0059865965,-5906575.434484914,2531992.658737489
2664.0,2417231.7580697183,-5911760.187827695,2517819.619557593
2666.0,2419368.5933196,-5916915.7974816,2503634.1327503175
2668.0,2421493.50110734,-5922042.237795929,2489436.268345124
2670.0,2423606.47086325,-5927139.483264741,2475226.096434431
2672.0,2425707.492076909,-5932207.508526979,2461003.6871732557
2674.0,2427796.554297225,-5937246.288366622,2446769.1107788645
2676.0,2429873.647132489,-5942255.797712817,2432522.4375304175
2678.0,2431938.7602504306,-5947236.011640012,2418263.7377686137
2680.0,2433991.8833782766,-5952186.9053681,2403993.0818953374
2682.0,2436033.0063028056,-5957108.454262549,2389710.540373301
2684.0,2438062.1188704036,-5962000.633834536,2375416.1837256914
2686.0,2440079.210987118,-5966863.419741085,2361110.0825358117
2688.0,2442084.2726187143,-5971696.787785194,2346792.307446727
2690.0,2444077.293790729,-5976500.713915973,2332462.9291609065
2692.0,2446058.2645885246,-5981275.174228771,2318122.0184398647
2694.0,2448027.1751573435,-5986020.144965309,2303769.6461038063
2696.0,2449984.0157023612,-5990735.602513808,2289405.883031266
2698.0,2451928.7764887386,-5995421.52340912,2275030.800158751
2700.0,2453861.447841677,-6000077.884332854,2260644.468480383
2702.0,2455782.020146468,-6004704.662113505,2246246.959047536
2704.0,2457690.4838485485,-6009301.833726581,2231838.3429684793
2706.0,2459586.82945355,-6013869.376294726,2217418.691408017
2708.0,2461471.0475273505,-6018407.267087846,2202988.075587127
2710.0,2463343.1286961283,-6022915.483523238,2188546.5667825993
2712.0,2465203.063646409,-6027394.003165705,2174094.2363266773
2714.0,2467050.8431251193,-6031842.803727686,2159631.1556066936
2716.0,2468886.457939635,-6036261.863069374,2145157.39606471
2718.0,2470709.8989578313,-6040651.159198836,2130673.0291971536
2720.0,2472521.1571081337,-6045010.670272137,2116178.126554456
2722.0,2474320.223379565,-6049340.374593454,2101672.759740689
2724.0,2476107.088821796,-6053640.250615203,2087157.0004132004
2726.0,2477881.7445451925,-6057910.276938146,2072630.9202822524
2728.0,2479644.181720866,-6062150.432311518,2058094.5911106563
2730.0,2481394.3915807176,-6066360.695633135,2043548.0847134078
2732.0,2483132.365417489,-6070541.045949514,2028991.4729573228
2734.0,2484858.0945848078,-6074691.462455988,2014424.827760672
2736.0,2486571.5704972353,-6078811.924496815,1999848.2210928153
2738.0,2488272.7846303117,-6082902.411565296,1985261.7249738364
2740.0,2489961.7285206043,-6086962.903303884,1970665.4114741764
2742.0,2491638.3937657513,-6090993.379504295,1956059.352714267
2744.0,2493302.772024508,-6094993.820107622,1941443.6208641643
2746.0,2494954.855016792,-6098964.205204439,1926818.2881431812
2748.0,2496594.634523729,-6102904.515034915,1912183.4268195205
2750.0,2498222.1023876946,-6106814.729988918,1897539.109209906
2752.0,2499837.2505123606,-6110694.830606123,1882885.4076792155
2754.0,2501440.070862739,-6114544.797576122,1868222.3946401123
2756.0,2503030.5554652233,-6118364.6117385235,1853550.1425526754
2758.0,2504608.696407634,-6122154.254083061,1838868.7239240317
2760.0,2506174.48583926,-6125913.705749694,1824178.2113079862
2762.0,2507727.9159709,-6129642.948028716,1809478.6773046523
2764.0,2509268.979074908,-6133341.9623608515,1794770.1945600817
2766.0,2510797.66748523,-6137010.730337357,1780052.8357658945
2768.0,2512313.9735974506,-6140649.2337001255,1765326.6736589083
2770.0,2513817.889868831,-6144257.454341783,1750591.7810207675
2772.0,2515309.4088183483,-6147835.374305789,1735848.2306775725
2774.0,2516788.5230267406,-6151382.975786535,1721096.0954995079
2776.0,2518255.225136542,-6154900.2411294365,1706335.4484004704
2778.0,2519709.5078521264,-6158387.152831036,1691566.362337698
2780.0,2521151.363939742,-6161843.693539093,1676788.9103113967
2782.0,2522580.7862275555,-6165269.846052686,1662003.1653643688
2784.0,2523997.767605687,-6168665.593322294,1647209.200581639
2786.0,2525402.3010262507,-6172030.918449901,1632407.0890900828
2788.0,2526794.3795033908,-6175365.804689083,1617596.9040580513
2790.0,2528173.9961133194,-6178670.235445099,1602778.7186949996
2792.0,2529541.1439943556,-6181944.194274983,1587952.6062511115
2794.0,2530895.816346959,-6185187.664887633,1573118.6400169262
2796.0,2532238.006433771,-6188400.631143898,1558276.8933229635
2798.0,2533567.7075796463,-6191583.077056667,1543427.4395393494
2800.0,2534884.913171691,-6194734.986790958,1528570.352075441
